,image_id,image_location,turtle_id
1926,ID_DO1ZMLIJ,right,t_id_uIlC9Gfo
1927,ID_EIL6K5YY,top,t_id_BI99coHt
1928,ID_B9VCJDV2,left,t_id_D0gA44av
1929,ID_I5XYLB3F,left,t_id_Kc1tXDbJ
1930,ID_8G9Z0REI,top,t_id_fjHGjp1w
1931,ID_8ZLIG62K,right,t_id_8b8sprYe
1932,ID_IQYJYEOK,left,t_id_GrxmyS59
1933,ID_AC2YBR8A,top,t_id_0g31STvR
1934,ID_1DXDE9JV,left,t_id_Ts5LyVQz
1935,ID_ZRFREAK3,top,t_id_FBsGDJhU
1936,ID_VXLMBRF3,right,t_id_4XiPKIk7
1937,ID_A053YCSB,right,t_id_D0gA44av
1938,ID_BVXNXJB0,left,t_id_a4VYrmyA
1939,ID_DD6N21V1,top,t_id_ROFhVsy2
1940,ID_F003CU3F,Left,t_id_GOIvCduN
1941,ID_Z6FNFY8I,left,t_id_dVQ4x3wz
1942,ID_X5VBB0IK,left,t_id_hRzOoJ2t
1943,ID_WYFZLD6Z,top,t_id_UVQa4BMz
1944,ID_9KEUKNY2,top,t_id_ifWwxWF4
1945,ID_WNIFCX6U,left,t_id_hRzOoJ2t
1946,ID_UZ8F3JRC,top,t_id_KysHzQQK
1947,ID_46RTG9VG,top,t_id_Ts5LyVQz
1948,ID_7N1REGEV,right,t_id_EEbWq5Pj
1949,ID_SQ06OP9G,left,t_id_YjXYTCGC
1950,ID_SVCJRIEI,right,t_id_2E8o5Jtl
1951,ID_218CP5R0,left,t_id_hRzOoJ2t
1952,ID_GCEU4OI7,top,t_id_D3kHUEgp
1953,ID_575UBYT3,right,t_id_smNwfXAT
1954,ID_QOP5N642,right,t_id_15bo4NKD
1955,ID_ZREZC1ZG,left,t_id_YjXYTCGC
1956,ID_9WTSG2MZ,left,t_id_hibDzPAP
1957,ID_TG6J6I2T,top,t_id_8b8sprYe
1958,ID_ZSYDP5RI,top,t_id_ZfvZBX4Q
1959,ID_96UVYWDN,right,t_id_tjWepji1
1960,ID_8XKLAS91,right,t_id_BI99coHt
1961,ID_0INOHY6I,top,t_id_dVQ4x3wz
1962,ID_B17TP7Z5,left,t_id_ROFhVsy2
1963,ID_UZM64SPZ,top,t_id_2E8o5Jtl
1964,ID_AZSWVKFQ,left,t_id_FBsGDJhU
1965,ID_L0EKS159,top,t_id_mpuNp8mf
1966,ID_SHF7EPUM,left,t_id_KysHzQQK
1967,ID_VS9OUM7K,right,t_id_G5eoqwD8
1968,ID_8MNS908N,right,t_id_GrxmyS59
1969,ID_6BHLTFXH,right,t_id_WDCMGvI4
1970,ID_HDWOZAWG,Right,t_id_p77GDtzg
1971,ID_7TUD0AU0,right,t_id_uVgs53Cz
1972,ID_8KTKVNCU,left,t_id_9GFmcOd5
1973,ID_5Q2N2S7F,right,t_id_fjHGjp1w
1974,ID_I5JWVGLH,right,t_id_e9i3Lbq4
1975,ID_UZEE6OYC,right,t_id_HcnnlRda
1976,ID_2RK7C1QN,left,t_id_hRzOoJ2t
1977,ID_Q791I9P4,left,t_id_72SiiZCp
1978,ID_W5REUH7W,right,t_id_VP2NW7aV
1979,ID_XWSPU2VM,left,t_id_WXXcPTSW
1980,ID_IR0IHQ7V,right,t_id_utw0thCe
1981,ID_DZ9SO2W5,left,t_id_MwnEYfqe
1982,ID_XGR48J5M,Top,t_id_3b65X5Lw
1983,ID_DAJIOZB4,right,t_id_9GFmcOd5
1984,ID_9HPYHO2V,left,t_id_n2FBHk6d
1985,ID_VF20L2VY,left,t_id_ZfvZBX4Q
1986,ID_VQOF4YT6,top,t_id_G5eoqwD8
1987,ID_1X7A1UEI,right,t_id_pCO59rOk
1988,ID_VLN1K7OL,right,t_id_BI99coHt
1989,ID_ZIRA79HX,right,t_id_9GFmcOd5
1990,ID_ZLD90OV1,top,t_id_AMnriNb5
1991,ID_MEZPOPKK,left,t_id_ROFhVsy2
1992,ID_QB6M362S,left,t_id_ROFhVsy2
1993,ID_CQDCBC5D,Top,t_id_HxxqrdTx
1994,ID_W3LR583R,right,t_id_stWei2Uq
1995,ID_8UQZVQ0A,top,t_id_72SiiZCp
1996,ID_6GKENQ04,left,t_id_AMnriNb5
1997,ID_HLZSTV7R,left,t_id_ZfvZBX4Q
1998,ID_8DYA7KAQ,right,t_id_VP2NW7aV
1999,ID_AZ14M63B,right,t_id_gGQbn7FA
2000,ID_QA4MB57L,right,t_id_hRzOoJ2t
2001,ID_IU5UT4OY,top,t_id_iZQiE7wb
2002,ID_CVJ4OI5E,right,t_id_dVQ4x3wz
2003,ID_FNCYJO4N,Left,t_id_GOIvCduN
2004,ID_TCRAK2SL,left,t_id_AOWArhGb
2005,ID_T0BU3UA4,top,t_id_MwnEYfqe
2006,ID_2LDLI6PP,top,t_id_hibDzPAP
2007,ID_NQAIDW51,top,t_id_Kc1tXDbJ
2008,ID_2MEG03I2,right,t_id_VP2NW7aV
2009,ID_2HX3SP2Q,left,t_id_stWei2Uq
2010,ID_5XXF7ZGL,top,t_id_Ts5LyVQz
2011,ID_BUYIHPE9,left,t_id_tjWepji1
2012,ID_FZYBELYA,left,t_id_DPYQnZyv
2013,ID_YX82QI6R,top,t_id_JI6ba2Yx
2014,ID_12TAY32Q,top,t_id_D0gA44av
2015,ID_Z5KA8C2M,right,t_id_ROFhVsy2
2016,ID_GFBJPJGS,top,t_id_fjHGjp1w
2017,ID_NRP1AIT4,right,t_id_WXXcPTSW
2018,ID_HTDZRCNH,left,t_id_2Yn71r7R
2019,ID_N9WSLLJ1,right,t_id_EEbWq5Pj
2020,ID_7OBF2WX4,top,t_id_qZ0iZYsC
2021,ID_87MCP8VR,right,t_id_uJXT7dGu
2022,ID_B52B74Z5,right,t_id_KysHzQQK
2023,ID_54LAOD9M,right,t_id_IP1t15lD
2024,ID_7GN187ZC,left,t_id_utw0thCe
2025,ID_5QUIP8AJ,left,t_id_Imm5pnNf
2026,ID_WCIJAV77,top,t_id_4XiPKIk7
2027,ID_HE249CLY,Left,t_id_3b65X5Lw
2028,ID_LRLI49AW,top,t_id_uJXT7dGu
2029,ID_DAOMPKUD,Top,t_id_HxxqrdTx
2030,ID_M7EZ9KWU,Top,t_id_B7LaSiac
2031,ID_LC0I6KRM,top,t_id_uJXT7dGu
2032,ID_TKQ1T7OM,right,t_id_D7NA71la
2033,ID_TJNHJTF2,left,t_id_m2JvEcsg
2034,ID_ZESG86DZ,left,t_id_iZQiE7wb
2035,ID_A3HOW1FG,left,t_id_GrxmyS59
2036,ID_7450PZW8,right,t_id_tjWepji1
2037,ID_CXCDSK7Q,left,t_id_Ts5LyVQz
2038,ID_F85G6GJO,top,t_id_GrxmyS59
2039,ID_QDMW6DEZ,Left,t_id_B7LaSiac
2040,ID_85TJ2KL3,right,t_id_DPYQnZyv
2041,ID_NTARX8FD,right,t_id_UVQa4BMz
2042,ID_B50MRZGS,top,t_id_VP2NW7aV
2043,ID_WPFYFY2D,right,t_id_uIlC9Gfo
2044,ID_UYH1TYUJ,right,t_id_a4VYrmyA
2045,ID_7BQD0A1H,right,t_id_8b8sprYe
2046,ID_4N7JWS83,left,t_id_QqeoI5F3
2047,ID_P8YFL5T1,left,t_id_mXD9Bjsb
2048,ID_HI0T8Z1X,right,t_id_SwQZGIpa
2049,ID_HKS5X6NS,right,t_id_UVQa4BMz
2050,ID_QENUA1KV,right,t_id_Ts5LyVQz
2051,ID_J515N5MY,top,t_id_smNwfXAT
2052,ID_ZHHPWEGQ,top,t_id_m2JvEcsg
2053,ID_MN9QFBNA,top,t_id_GrxmyS59
2054,ID_Y7DXL8C5,right,t_id_qZ0iZYsC
2055,ID_SNR93SBY,top,t_id_X3bKBWYW
2056,ID_V84NRDHD,left,t_id_tjWepji1
2057,ID_W69Q855F,top,t_id_utw0thCe
2058,ID_ZA705O56,right,t_id_D7NA71la
2059,ID_9T6G5V96,top,t_id_G5eoqwD8
2060,ID_S79L43Q0,right,t_id_ROFhVsy2
2061,ID_OJSSJ2SH,right,t_id_AOWArhGb
2062,ID_ADILYXGS,left,t_id_2QmcRkNj
2063,ID_2MP8SEYX,top,t_id_9GFmcOd5
2064,ID_MCE8QF42,top,t_id_Ts5LyVQz
2065,ID_MXVQP38H,right,t_id_ROFhVsy2
2066,ID_F4PD807Z,top,t_id_uMOOrQu7
2067,ID_Z5Q0HDIU,top,t_id_ksTLswDT
2068,ID_JQZDH8MT,left,t_id_YjXYTCGC
2069,ID_I4RFOCAR,left,t_id_2Yn71r7R
2070,ID_J0UFA2PZ,right,t_id_GrxmyS59
2071,ID_O0ZBUMWU,right,t_id_J5dngbNA
2072,ID_TMK8JF37,right,t_id_8b8sprYe
2073,ID_XYE9KS2L,left,t_id_WDCMGvI4
2074,ID_PZCVSR5Z,top,t_id_ZfvZBX4Q
2075,ID_IEWSNLBH,right,t_id_tjWepji1
2076,ID_81D4WGDY,right,t_id_pCO59rOk
2077,ID_GTBTPHZ6,right,t_id_utw0thCe
2078,ID_WUZ6J5F2,Right,t_id_GOIvCduN
2079,ID_I4R49D77,left,t_id_Dv4O8bOM
2080,ID_78YFIJ0A,top,t_id_J5dngbNA
2081,ID_D3MCT6M9,right,t_id_qZ0iZYsC
2082,ID_Z0YTBU9Y,top,t_id_4XiPKIk7
2083,ID_6W6TGZQI,top,t_id_JI6ba2Yx
2084,ID_J2CD2PTP,left,t_id_GrxmyS59
2085,ID_F8D8X6UF,left,t_id_fxTQ5vHC
2086,ID_NKLZUEVG,left,t_id_uIlC9Gfo
2087,ID_DTTHK4N6,top,t_id_mpuNp8mf
2088,ID_E7T23ZMZ,left,t_id_2E8o5Jtl
2089,ID_S3BLGCHB,right,t_id_JI6ba2Yx
2090,ID_CZ5JH3AI,right,t_id_uVgs53Cz
2091,ID_PEI4Q3OL,right,t_id_hibDzPAP
2092,ID_S3G4SSTJ,top,t_id_KysHzQQK
2093,ID_1HSQYZPE,top,t_id_DbmclTcj
2094,ID_1UZD2RB5,top,t_id_15bo4NKD
2095,ID_2GM0SK7V,left,t_id_mpuNp8mf
2096,ID_IXA0L1M0,left,t_id_uJXT7dGu
2097,ID_XWEJQI2A,top,t_id_Kf73l69A
2098,ID_UMZ6SMA6,right,t_id_DPYQnZyv
2099,ID_NS2ERTJK,right,t_id_AMnriNb5
2100,ID_QLXYT50S,right,t_id_Kc1tXDbJ
2101,ID_2OMWS5P4,right,t_id_hRzOoJ2t
2102,ID_OUY837TO,top,t_id_0g31STvR
2103,ID_1Q7KV157,top,t_id_WXXcPTSW
2104,ID_BPRJ7WOD,left,t_id_e9i3Lbq4
2105,ID_SC9XGO7W,top,t_id_e9i3Lbq4
2106,ID_ICWTYDQB,top,t_id_tjWepji1
2107,ID_LXZQC7HI,right,t_id_bYageLYA
2108,ID_9ID0GL6X,right,t_id_G5eoqwD8
2109,ID_YZOQKOUX,top,t_id_BI99coHt
2110,ID_VB3AX05S,top,t_id_J24awAHQ
2111,ID_0LHYKDEU,top,t_id_g9Fz8PH7
2112,ID_A93JG16E,right,t_id_G5eoqwD8
2113,ID_UNXGGHWX,right,t_id_dc6pjonY
2114,ID_JUVSIMFU,top,t_id_gGQbn7FA
2115,ID_OTD4A4JG,top,t_id_VFb44eFm
2116,ID_6J0PC57A,right,t_id_HcnnlRda
2117,ID_GX18SD9K,right,t_id_dVQ4x3wz
2118,ID_KOGRLQUV,Right,t_id_3b65X5Lw
2119,ID_PSV6BUWY,left,t_id_pCO59rOk
2120,ID_C1G38ELN,top,t_id_87CLFCvE
2121,ID_1V0SE83T,left,t_id_8b8sprYe
2122,ID_IBWYR0EA,right,t_id_niEvmwXu
2123,ID_5JTLGUUD,top,t_id_hRzOoJ2t
2124,ID_EN9YF5QI,right,t_id_stWei2Uq
2125,ID_LFVG5RUM,right,t_id_Dv4O8bOM
2126,ID_AZ4IKL56,right,t_id_ifWwxWF4
2127,ID_OP8XW057,top,t_id_stWei2Uq
2128,ID_22W82BIH,top,t_id_IP3xtKuX
2129,ID_UWXTPFFZ,top,t_id_C0wevyOl
2130,ID_UFUK46C1,left,t_id_hRzOoJ2t
2131,ID_H2OSAU4N,right,t_id_gJaKYxBQ
2132,ID_4RSKLTX9,left,t_id_3fKmnkBS
2133,ID_O1I8JHUX,top,t_id_GrxmyS59
2134,ID_IEH7W645,left,t_id_ROFhVsy2
2135,ID_KL0BL5JE,top,t_id_WDCMGvI4
2136,ID_HG1PRFJ3,top,t_id_8b8sprYe
2137,ID_DXB4ZXRX,Top,t_id_GOIvCduN
2138,ID_CGAA7VNO,top,t_id_ifWwxWF4
2139,ID_MVUXFVLD,right,t_id_mpuNp8mf
2140,ID_BDMVQH6G,left,t_id_SwQZGIpa
2141,ID_JD58AF27,left,t_id_QqeoI5F3
2142,ID_Y2LJOVUQ,left,t_id_Lhp87PBX
2143,ID_GH1RFB6Z,right,t_id_FBsGDJhU
2144,ID_A4XCXRO9,left,t_id_pCO59rOk
